local_id	std_id	new_or_modified	MRB_ID	hydseq	sqkm	demtarea	meanq	delivery_target	pname	headflag	termflag	rchtype	meanv	rchtot	length_m	EDANAME	RR	HUC6	station_id	station_name	basin_delineation	edacode	ex_calib	staid	HUC8	del_frac	mean_del_frac	se_del_frac	ci_lo_del_frac	ci_hi_del_frac
10355	10355	F	10355	1587	16.02	287.39999	240.07	0	CHAUGA R	0	0	0	1.1	0.15917	4611.22427	Savannah River	03060102020	30601				S120x			03060102	0.3555247782	0.3486950084	0.090724149	0.2398905925	0.5116058384
10381	10381	F	10381	1588	5.18	292.57999	240.07	0	CHAUGA R	0	0	1	1.1	0.04161	1205.5172	Savannah River	03060102020	30601				S120x			03060102	0.3555247782	0.3486950084	0.090724149	0.2398905925	0.5116058384
6418	6418	F	6418	1589	38.13	38.130001	15.35	0	BRASSWATER CR	1	0	0	0.43	0.80122	9073.64685	Savannah River	03060102026	30601				S120x			03060102	0.3525753972	0.3457949525	0.0913288069	0.2357301741	0.5097718492
6425	6425	F	6425	1590	11.5	11.5	29.88	0	FOWLER CR	1	0	0	0.58	0.47331	7229.90086	Savannah River	03060102033	30601				S120x			03060102	0.2521585376	0.2485551745	0.0763749748	0.1581342074	0.3849089273
6426	6426	F	6426	1591	23.57	23.58	30.55	0	CHATOOGA R	1	0	0	0.58	0.48391	7391.78015	Savannah River	03060102034	30601				S120x			03060102	0.2521585376	0.2485551745	0.0763749748	0.1581342074	0.3849089273
6424	6424	F	6424	1592	136.87	171.95	169.33	0	CHATOOGA R	0	0	0	0.93	1.08412	26553.47873	Savannah River	03060102032	30601				S120x			03060102	0.2933943546	0.2887335454	0.081804574	0.1895582789	0.4281192279
6427	6427	F	6427	1593	149.69	149.69	72.38	0	*A	1	0	0	0.85	0.78025	17466.70773	Savannah River	03060102035	30601				S120x			03060102	0.2933943546	0.2887335454	0.081804574	0.1895582789	0.4281192279
6423	6423	F	6423	1594	20.05	341.69	278.89	0	CHATOOGA R	0	0	0	1.18	0.29078	9036.643	Savannah River	03060102031	30601				S120x			03060102	0.305558653	0.3004288155	0.0838322665	0.1972550664	0.4475902267
6428	6428	F	6428	1595	100.66	100.66	71.72	0	WARWOMAN CR	1	0	0	0.85	0.77514	17352.35662	Savannah River	03060102036	30601				S120x			03060102	0.305558653	0.3004288155	0.0838322665	0.1972550664	0.4475902267
657640	657640	F	657640	1596	83.15	525.5	430.94	0	CHATOOGA R	0	0	0	1.44	0.47416	17982.53376	Savannah River	03060102030	30601	02177000	CHATTOOGA RIVER NEAR CLAYTON, GA		S120x			03060102	0.3264854632	0.3203843576	0.087830716	0.2104818228	0.4802131578
6422	6422	F	6422	1597	30.44	555.94	430.94	0	CHATOOGA R	0	0	0	1.44	0.12326	4674.77698	Savannah River	03060102030	30601				S120x			03060102	0.3321563402	0.325756642	0.0890295822	0.2140630869	0.4904173903
6429	6429	F	6429	1598	125.56	125.56	84.7	0	STEKOA CR	1	0	0	0.91	1.0812	25912.35972	Savannah River	03060102037	30601				S120x			03060102	0.3321563402	0.325756642	0.0890295822	0.2140630869	0.4904173903
6421	6421	F	6421	1599	42.11	723.60999	532.08	0	TUGALOO R	0	0	0	1.57	0.23476	9706.91868	Savannah River	03060102029	30601				S120x			03060102	0.3432309274	0.3362051151	0.0915161912	0.2272453341	0.5022128296
6431	6431	F	6431	1600	63.76	63.759998	54.4	0	TIGER CR	1	0	0	0.75	0.77315	15271.65942	Savannah River	03060102039	30601				S120x			03060102	0.3190399399	0.311279674	0.091682066	0.205969002	0.4786185038
6433	6433	F	6433	1601	18.01	18.01	74.56	0	TALLULAH R	1	0	0	0.86	0.39356	8913.87964	Savannah River	03060102045	30601				S120x			03060102	0.1738601517	0.1636453628	0.0755766355	0.0884479981	0.3005498895
6434	6434	F	6434	1602	59.51	59.509998	71.85	0	*B	1	0	0	0.85	0.37832	8469.16641	Savannah River	03060102046	30601				S120x			03060102	0.1738601517	0.1636453628	0.0755766355	0.0884479981	0.3005498895
661960	661960	F	661960	1603	76.34	153.85999	211.25	0	TALLULAH R	0	0	0	1.03	0.29295	7946.63199	Savannah River	03060102044	30601				S120x			03060102	0.1811233953	0.1703371856	0.0780536578	0.0917406832	0.3175746627
10353	10353	F	10353	1604	150.89	304.75	211.25	0	TALLULAH R	0	0	2	1.03	0.43646	11839.73603	Savannah River	03060102044	30601				S120x			03060102	0.2944153462	0.288031469	0.0859771728	0.182874325	0.4417522119
6432	6432	F	6432	1605	92.56	397.31	446.86	0	TALLULAH R	0	0	0	1.46	0.57495	22107.64725	Savannah River	03060102040	30601				S120x			03060102	0.3190399399	0.311279674	0.091682066	0.205969002	0.4786185038
6430	6430	F	6430	1606	29.45	490.52002	523.74	0	TALLULAH R	0	0	2	1.56	0.32055	13169.85012	Savannah River	03060102038	30601				S120x			03060102	0.3432309274	0.3362051151	0.0915161912	0.2272453341	0.5022128296
6420	6420	F	6420	1607	15.96	1230.09	1064.87	0	TUGALOO R	0	0	2	1.67	0.11994	5275.12147	Savannah River	03060102028	30601				S120x			03060102	0.3523936046	0.3456144859	0.0913719421	0.2354749834	0.5096585215
6435	6435	F	6435	1608	85.87	85.879997	71.29	0	PANTHER CR	1	0	0	0.84	0.53754	11891.88122	Savannah River	03060102047	30601				S120x			03060102	0.3523936046	0.3456144859	0.0913719421	0.2354749834	0.5096585215
6419	6419	F	6419	1609	0.76	1316.73	1138.35	0	TUGALOO R	0	0	0	1.72	0.02667	1208.16983	Savannah River	03060102027	30601				S120x			03060102	0.3525753972	0.3457949525	0.0913288069	0.2357301741	0.5097718492
6417	6417	F	6417	1610	63.67	1418.53	1184.29	0	TUGALOO R	0	0	0	1.74	0.25601	11731.95321	Savannah River	03060102025	30601				S120x			03060102	0.354325234	0.3475218476	0.0909482547	0.2381939065	0.510860984
6436	6436	F	6436	1611	78.01	78.010002	61.33	0	*C	1	0	0	0.79	0.81071	16867.64091	Savannah River	03060102048	30601				S120x			03060102	0.354325234	0.3475218476	0.0909482547	0.2381939065	0.510860984
6416	6416	F	6416	1612	3.69	1500.23	1250.88	0	TUGALOO R	0	0	0	1.78	0.032	1500.08731	Savannah River	03060102024	30601				S120x			03060102	0.3545445648	0.3477370019	0.0909050246	0.238503666	0.510997284
6438	6438	F	6438	1613	12.69	12.69	23.36	0	*E	1	0	0	0.52	0.46691	6394.39543	Savannah River	03060102050	30601				S120x			03060102	0.3506392948	0.3440551244	0.0900481304	0.232759094	0.5049149366
6439	6439	F	6439	1614	21.29	21.290001	36.21	0	*F	1	0	0	0.63	0.60525	10042.33911	Savannah River	03060102051	30601				S120x			03060102	0.3506392948	0.3440551244	0.0900481304	0.232759094	0.5049149366
6437	6437	F	6437	1615	1.59	35.57	63.67	0	*D	0	0	0	0.54	0.07928	1127.48515	Savannah River	03060102049	30601				S120x			03060102	0.3545445648	0.3477370019	0.0909050246	0.238503666	0.510997284
10354	10354	F	10354	1616	15.75	1551.5499	1340.83	0	TUGALOO R	0	0	0	1.83	0.14277	6880.77526	Savannah River	03060102023	30601				S120x			03060102	0.3555247782	0.3486950084	0.090724149	0.2398905925	0.5116058384
10380	10380	F	10380	1617	6.17	1850.2999	1340.83	0	TUGALOO R	0	0	1	1.83	0.07062	3403.3775	Savannah River	03060102023	30601				S120x			03060102	0.3555247782	0.3486950084	0.090724149	0.2398905925	0.5116058384
6440	6440	F	6440	1618	88.04	88.040001	51.47	0	BIG CURLTAIL CR	1	0	0	0.73	0.70713	13595.14058	Savannah River	03060103014	30601				S120x			03060103	0.5949429038	0.597952364	0.0839198789	0.4831174593	0.7447456377
6444	6444	F	6444	1619	39.06	39.060001	44.11	0	JOHNS CR	1	0	0	0.68	0.6442	11536.97515	Savannah River	03060103018	30601				S120x			03060103	0.5478608291	0.5520075093	0.0827589321	0.4410272667	0.6965463355
6445	6445	F	6445	1620	153.43	153.42999	35.54	0	LONG CANE CR	1	0	0	0.62	0.57233	9345.44859	Savannah River	03060103019	30601				S120x			03060103	0.5478608291	0.5520075093	0.0827589321	0.4410272667	0.6965463355
6443	6443	F	6443	1621	14.3	206.78999	99.26	0	LONG CANE CR	0	0	0	0.7	0.27747	5115.36072	Savannah River	03060103017	30601				S120x			03060103	0.569515451	0.5732116394	0.0829507913	0.4623566132	0.7232784364
6446	6446	F	6446	1622	26.64	26.639999	43.5	0	MCCORD CR	1	0	0	0.68	0.64508	11552.61576	Savannah River	03060103020	30601				S120x			03060103	0.569515451	0.5732116394	0.0829507913	0.4623566132	0.7232784364
6442	6442	F	6442	1623	5.25	238.67999	153.79	0	LONG CANE CR	0	0	0	0.88	0.12563	2911.69921	Savannah River	03060103016	30601				S120x			03060103	0.5795995057	0.5830436302	0.0832339326	0.4700555501	0.7316466907
6447	6447	F	6447	1624	47.24	47.240002	36.15	0	*A	1	0	0	0.63	0.57654	9566.04288	Savannah River	03060103021	30601				S120x			03060103	0.5795995057	0.5830436302	0.0832339326	0.4700555501	0.7316466907
6441	6441	F	6441	1625	14.23	300.14999	208.93	0	LONG CANE CR	0	0	0	1.03	0.18702	5073.20163	Savannah River	03060103015	30601				S120x			03060103	0.5949429038	0.597952364	0.0839198789	0.4831174593	0.7447456377
10475	10475	F	10475	1626	196.3	584.48999	331.47	0	LONG CANE CR	0	0	0	1.28	0.54964	18528.8158	Savannah River	03060103013	30601				S120x			03060103	0.6424276683	0.643705918	0.0881560552	0.520103425	0.7996736781
10492	10492	F	10492	1627	8.45	592.94	331.47	0	LONG CANE CR	0	0	1	1.28	0.10613	3577.59894	Savannah River	03060103013	30601				S120x			03060103	0.6424276683	0.643705918	0.0881560552	0.520103425	0.7996736781
6449	6449	F	6449	1628	64.24	64.239998	44.11	0	HILLBERN CR	1	0	0	0.68	0.64604	11569.88132	Savannah River	03060103025	30601				S120x			03060103	0.6227789761	0.624843792	0.0860022888	0.5054138593	0.7769824315
6450	6450	F	6450	1629	99.87	99.889999	116.41	0	CALHOUN CR	1	0	0	1.04	1.11925	30656.22285	Savannah River	03060103026	30601				S120x			03060103	0.6227789761	0.624843792	0.0860022888	0.5054138593	0.7769824315
6448	6448	F	6448	1630	2.72	166.85001	168.49	0	HILLBERN CR	0	0	0	0.92	0.0835	2023.23294	Savannah River	03060103024	30601				S120x			03060103	0.6300865888	0.6318703707	0.0867359521	0.5108812511	0.785427653
6456	6456	F	6456	1631	54.88	54.880001	26.42	0	PARK CR	1	0	0	0.54	1.1035	15693.64269	Savannah River	03060103032	30601				S120x			03060103	0.5310221151	0.5354328155	0.0829652434	0.4267713959	0.6799341657
6459	6459	F	6459	1632	26.34	26.34	19.88	0	CHICKASAW CR	1	0	0	0.48	0.93167	11777.70837	Savannah River	03060103035	30601				S120x			03060103	0.4993723245	0.5040729202	0.0840552106	0.3968162468	0.648602568
6461	6461	F	6461	1633	49.54	49.540001	24.51	0	HOGSKIN CR	1	0	0	0.53	1.04404	14573.05228	Savannah River	03060103037	30601				S120x			03060103	0.4943923081	0.499113822	0.0842969275	0.3926553733	0.6453046095
6463	6463	F	6463	1634	16.63	16.629999	11.71	0	LITTLE  R	1	0	0	0.39	0.67487	6931.82003	Savannah River	03060103039	30601				S120x			03060103	0.411588811	0.4156637206	0.0899543679	0.3117111188	0.5800904129
6464	6464	F	6464	1635	17.83	17.83	10.62	0	BARKERS CR	1	0	0	0.38	0.63085	6313.47169	Savannah River	03060103040	30601				S120x			03060103	0.411588811	0.4156637206	0.0899543679	0.3117111188	0.5800904129
6462	6462	F	6462	1636	82.02	116.48	50.39	0	LITTLE  R	0	0	0	0.48	1.31206	16586.44364	Savannah River	03060103038	30601				S120x			03060103	0.4943923081	0.499113822	0.0842969275	0.3926553733	0.6453046095
6460	6460	F	6460	1637	1.35	167.37	76.81	0	LITTLE  R	0	0	0	0.61	0.07174	1152.56598	Savannah River	03060103036	30601				S120x			03060103	0.4993723245	0.5040729202	0.0840552106	0.3968162468	0.648602568
6458	6458	F	6458	1638	7.34	201.04999	105.14	0	LITTLE  R	0	0	0	0.72	0.26273	4982.01326	Savannah River	03060103034	30601				S120x			03060103	0.5180425033	0.5226048039	0.0833111029	0.4127667243	0.6680771199
6466	6466	F	6466	1639	38.96	38.959999	24.51	0	JOHNSON CR	1	0	0	0.53	1.04535	14591.40894	Savannah River	03060103042	30601				S120x			03060103	0.5144996436	0.5190954372	0.0834311488	0.4094684154	0.6630765472
6467	6467	F	6467	1640	19.36	19.360001	16.62	0	SPUR CR	1	0	0	0.45	0.83297	9871.88144	Savannah River	03060103043	30601				S120x			03060103	0.5144996436	0.5190954372	0.0834311488	0.4094684154	0.6630765472
6465	6465	F	6465	1641	0.22	58.540001	41.95	0	JOHNSON CR	0	0	0	0.43	0.04912	556.30996	Savannah River	03060103041	30601				S120x			03060103	0.5180425033	0.5226048039	0.0833111029	0.4127667243	0.6680771199
6457	6457	F	6457	1642	4.66	264.25	152.8	0	LITTLE  R	0	0	0	0.72	0.17713	3358.78005	Savannah River	03060103033	30601				S120x			03060103	0.5310221151	0.5354328155	0.0829652434	0.4267713959	0.6799341657
6455	6455	F	6455	1643	19.24	338.37	191.75	0	LITTLE  R	0	0	0	0.8	0.35228	7422.21419	Savannah River	03060103031	30601				S120x			03060103	0.5578107802	0.5617659057	0.0827794144	0.45080533	0.7088329754
6468	6468	F	6468	1644	41.92	41.919998	24.79	0	PENNY CR	1	0	0	0.53	1.05451	14719.3246	Savannah River	03060103044	30601				S120x			03060103	0.5578107802	0.5617659057	0.0827794144	0.45080533	0.7088329754
6454	6454	F	6454	1645	14.94	395.22998	226.62	0	LITTLE  R	0	0	0	0.86	0.26654	6036.87883	Savannah River	03060103030	30601				S120x			03060103	0.5789739118	0.5824344515	0.083212587	0.4698059328	0.7308944229
6469	6469	F	6469	1646	38.07	38.07	22.34	0	SHANKLIN CR	1	0	0	0.51	0.98494	13229.34668	Savannah River	03060103045	30601				S120x			03060103	0.5789739118	0.5824344515	0.083212587	0.4698059328	0.7308944229
6453	6453	F	6453	1647	19.13	452.42999	260.94	0	LITTLE  R	0	0	0	0.92	0.29049	7038.45619	Savannah River	03060103029	30601				S120x			03060103	0.6029540733	0.6057122034	0.0844058539	0.4885883813	0.7540344361
6471	6471	F	6471	1648	28.46	28.459999	20.16	0	MORROW CR	1	0	0	0.48	0.94045	11888.75212	Savannah River	03060103047	30601				S120x			03060103	0.5606687676	0.5645640121	0.0828061916	0.4536210237	0.7123609853
6472	6472	F	6472	1649	42.53	42.529999	33.5	0	GILL CR	1	0	0	0.6	1.26067	19921.11477	Savannah River	03060103048	30601				S120x			03060103	0.5606687676	0.5645640121	0.0828061916	0.4536210237	0.7123609853
6470	6470	F	6470	1650	24.03	95.019997	66.73	0	GILL CR	0	0	0	0.56	0.52045	7675.86762	Savannah River	03060103046	30601				S120x			03060103	0.6029540733	0.6057122034	0.0844058539	0.4885883813	0.7540344361
6452	6452	F	6452	1651	16.47	563.91998	344.16	0	LITTLE  R	0	0	0	1.04	0.22256	6096.02249	Savannah River	03060103028	30601				S120x			03060103	0.6219964065	0.6240905077	0.0859284105	0.5048280639	0.7760776068
6473	6473	F	6473	1652	34.8	34.799999	41.05	0	SAWNEY CR	1	0	0	0.66	0.6186	10752.67887	Savannah River	03060103049	30601				S120x			03060103	0.6219964065	0.6240905077	0.0859284105	0.5048280639	0.7760776068
6451	6451	F	6451	1653	2.99	601.70996	395.63	0	LITTLE  R	0	0	0	1.1	0.0925	2679.79161	Savannah River	03060103027	30601				S120x			03060103	0.6300865888	0.6318703707	0.0867359521	0.5108812511	0.785427653
10474	10474	F	10474	1654	39.42	807.97998	582.5	0	LITTLE  R	0	0	0	1.31	0.13884	4790.203	Savannah River	03060103023	30601				S120x			03060103	0.6424276683	0.643705918	0.0881560552	0.520103425	0.7996736781
10491	10491	F	10491	1655	71.81	879.78998	582.5	0	LITTLE  R	0	0	1	1.31	0.3507	12099.58579	Savannah River	03060103023	30601				S120x			03060103	0.6424276683	0.643705918	0.0881560552	0.520103425	0.7996736781
10478	10478	F	10478	1656	79.02	1551.75	1032.22	0	LITTLE  R	0	0	1	1.65	0.27839	12097.51551	Savannah River	03060103011	30601				S120x			03060103	0.6424276683	0.643705918	0.0881560552	0.520103425	0.7996736781
6477	6477	F	6477	1657	23.7	23.700001	25.14	0	BEAR CR	1	0	0	0.53	0.76231	10640.65213	Savannah River	03060103061	30601				S120x			03060103	0.3642735217	0.3615957397	0.0840749458	0.2524182674	0.5016587239
6479	6479	F	6479	1658	15.72	15.72	14.86	0	HENCOOP CR	1	0	0	0.43	0.55736	6311.94218	Savannah River	03060103063	30601				S120x			03060103	0.3131488738	0.3115607661	0.0797753646	0.2098006547	0.45132557
6480	6480	F	6480	1659	21.23	21.23	17.9	0	*B	1	0	0	0.46	0.63238	7661.19622	Savannah River	03060103064	30601				S120x			03060103	0.3131488738	0.3115607661	0.0797753646	0.2098006547	0.45132557
6478	6478	F	6478	1660	39.63	76.580002	70.85	0	HENCOOP CR	0	0	0	0.58	1.05959	16185.42506	Savannah River	03060103062	30601				S120x			03060103	0.3631119928	0.3604706172	0.0839431177	0.2516296823	0.4995124625
6484	6484	F	6484	1661	15.37	15.37	20.57	0	PEA CR	1	0	0	0.49	0.6756	8718.54778	Savannah River	03060103068	30601				S120x			03060103	0.3147476002	0.3131414514	0.0798682756	0.2112461173	0.4518777044
6485	6485	F	6485	1662	52.79	52.790001	32.76	0	BROADWAY CR	1	0	0	0.6	0.87463	13820.90374	Savannah River	03060103069	30601				S120x			03060103	0.3147476002	0.3131414514	0.0798682756	0.2112461173	0.4518777044
6483	6483	F	6483	1663	51.44	119.60001	73.9	0	BROADWAY CR	0	0	0	0.59	0.56067	8712.0006	Savannah River	03060103067	30601				S120x			03060103	0.3403929932	0.3383553854	0.0817021419	0.234777213	0.4782707654
6486	6486	F	6486	1664	146.43	146.42999	70.47	0	ROCKY R	1	0	0	0.84	1.34866	29835.9428	Savannah River	03060103070	30601				S120x			03060103	0.3403929932	0.3383553854	0.0817021419	0.234777213	0.4782707654
663800	663800	F	663800	1665	20.54	286.57001	163.04	0	ROCKY R	0	0	0	0.91	0.29236	7006.69992	Savannah River	03060103066	30601	21SC60WQ.SV-346	ROCKY RIVER AT S-04-244		S120x			03060103	0.3545841435	0.3521936132	0.0830279487	0.2458383795	0.4895930844
6482	6482	F	6482	1666	1.18	287.75	163.04	0	ROCKY R	0	0	0	0.91	0.03657	876.49655	Savannah River	03060103066	30601				S120x			03060103	0.3564003853	0.3539588612	0.0832151853	0.2470720321	0.4910280745
6487	6487	F	6487	1667	44.22	44.220001	30.86	0	BEAVER CR	1	0	0	0.58	0.85246	13021.56886	Savannah River	03060103071	30601				S120x			03060103	0.3564003853	0.3539588612	0.0832151853	0.2470720321	0.4910280745
6481	6481	F	6481	1668	3.17	335.14001	202.28	0	ROCKY R	0	0	0	1.01	0.13354	3552.1348	Savannah River	03060103065	30601				S120x			03060103	0.3631119928	0.3604706172	0.0839431177	0.2516296823	0.4995124625
6509	6509	F	6509	1669	0.23	411.95001	274.27	0	ROCKY R	0	0	0	0.94	0.02286	565.95143	Savannah River	03060103105	30601				S120x			03060103	0.3642735217	0.3615957397	0.0840749458	0.2524182674	0.5016587239
10397	10397	F	10397	1670	13.34	448.98999	305.13	0	ROCKY R	0	0	0	0.98	0.08835	2280.36671	Savannah River	03060103060	30601				S120x			03060103	0.3687976685	0.3659729809	0.0846051896	0.2554893168	0.5100407077
10398	10398	F	10398	1671	57.83	506.82001	305.13	0	ROCKY R	0	0	2	0.98	0.37807	9757.89857	Savannah River	03060103060	30601				S120x			03060103	0.56792808	0.5715822684	0.0841701404	0.4583502204	0.7239131948
6476	6476	F	6476	1672	2.48	509.30002	331.79	0	ROCKY R	0	0	0	1.02	0.08604	2311.42605	Savannah River	03060103056	30601				S120x			03060103	0.5747960132	0.5782812095	0.0843805222	0.464811793	0.7276174262
6488	6488	F	6488	1673	106.12	106.12	38.47	0	WILSON CR	1	0	0	0.64	0.96446	16256.40067	Savannah River	03060103072	30601				S120x			03060103	0.5747960132	0.5782812095	0.0843805222	0.464811793	0.7276174262
6475	6475	F	6475	1674	109.03	724.45007	420.28	0	ROCKY R	0	0	0	1.13	0.77858	23170.80002	Savannah River	03060103055	30601				S120x			03060103	0.6408456472	0.6420772416	0.0896838567	0.5178983424	0.8014199748
6491	6491	F	6491	1675	30.56	30.559999	17.43	0	ALLEN CR	1	0	0	0.46	0.88688	10744.36442	Savannah River	03060103075	30601				S120x			03060103	0.637970561	0.6390956327	0.0925211266	0.5140563257	0.8050237981
6494	6494	F	6494	1676	88.58	88.580002	28.36	0	LITTLE GENEROSTEE CR	1	0	0	0.56	1.19091	17564.05972	Savannah River	03060103078	30601				S120x			03060103	0.6358161977	0.6368430851	0.0946940736	0.5119900624	0.8071984754
6499	6499	F	6499	1677	33.49	33.490002	16.91	0	MOUNTAIN CR	1	0	0	0.45	0.87572	10378.60542	Savannah River	03060103083	30601				S120x			03060103	0.5781629575	0.5810220499	0.0915742022	0.4617544225	0.7404793798
6500	6500	F	6500	1678	93.16	93.160004	22.11	0	BIG GENROSTEE CR	1	0	0	0.5	1.04529	13764.69166	Savannah River	03060103084	30601				S120x			03060103	0.5781629575	0.5810220499	0.0915742022	0.4617544225	0.7404793798
6498	6498	F	6498	1679	0.76	127.41001	40.07	0	BIG GENROSTEE CR	0	0	0	0.42	0.06331	700.29999	Savannah River	03060103082	30601				S120x			03060103	0.5832994202	0.5860066475	0.0919616644	0.4655367935	0.7470172566
6501	6501	F	6501	1680	28.02	28.02	18.73	0	DEVIL FK CR	1	0	0	0.47	0.93679	11595.82366	Savannah River	03060103085	30601				S120x			03060103	0.5832994202	0.5860066475	0.0919616644	0.4655367935	0.7470172566
6497	6497	F	6497	1681	60.06	215.49001	73.37	0	BIG GENROSTEE CR	0	0	0	0.59	0.58571	9101.1011	Savannah River	03060103081	30601				S120x			03060103	0.6330368768	0.6339138778	0.0975507089	0.5086547789	0.8072793743
6503	6503	F	6503	1682	93.66	93.660004	32.26	0	CEDAR CR	1	0	0	0.59	1.28641	19988.99421	Savannah River	03060103090	30601				S120x			03060103	0.6340958127	0.6350330046	0.0964556018	0.5106375356	0.8072485086
6504	6504	F	6504	1683	198.75	198.75	48.39	0	COLDWATER CR	1	0	0	0.71	1.5976	29873.56857	Savannah River	03060103091	30601				S120x			03060103	0.6376810745	0.6387938677	0.0928108733	0.513566571	0.8053884585
6505	6505	F	6505	1684	62.2	62.200001	24.72	0	VAN CR	1	0	0	0.53	1.09469	15280.07132	Savannah River	03060103092	30601				S120x			03060103	0.6386966432	0.639851262	0.0917975702	0.5152857911	0.8041106196
6507	6507	F	6507	1685	76.15	76.150002	42.67	0	LITTLE BEAVERDAM CR	1	0	0	0.67	1.4952	26383.56152	Savannah River	03060103094	30601				S120x			03060103	0.5317218559	0.5360725835	0.0837692427	0.4275627694	0.6822220046
6508	6508	F	6508	1686	110.74	110.74	61.54	0	BEAVERDAM CR	1	0	0	0.79	1.64329	34190.07776	Savannah River	03060103095	30601				S120x			03060103	0.5317218559	0.5360725835	0.0837692427	0.4275627694	0.6822220046
6506	6506	F	6506	1687	135.93	322.83002	155.2	0	BEAVERDAM CR	0	0	0	0.89	1.33957	31398.96665	Savannah River	03060103093	30601				S120x			03060103	0.6411531843	0.6423945132	0.0893849215	0.5181624501	0.8010363988
6510	6510	F	6510	1688	41.03	41.029999	48.4	0	COODY R	1	0	0	0.71	0.68028	12720.46976	Savannah River	03060104002	30601				S120x			03060104	0.6424276683	0.643705918	0.0881560552	0.520103425	0.7996736781
